strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB30,stat,2729501,-0.154681,324.5,266,0.28679223249794894,No substantial change
AB30,stat,2730501,-0.154371,366.5,296.5,0.3057810935878083,No substantial change
AB30,stat,2731501,-0.154061,448,373,0.26432310180236623,No substantial change
AB30,stat,2732501,-0.153751,443,362.5,0.28932570365272153,No substantial change
AB30,stat,2733501,-0.153441,412,300,0.4576818366873375,No substantial change
AB30,stat,2734501,-0.153131,358.5,279,0.36170799687271715,No substantial change
AB30,stat,2735501,-0.152821,380,381.5,-0.0056836385035825675,No substantial change
AB30,stat,2736501,-0.152511,423,373.5,0.17954942033071272,No substantial change
AB30,stat,2737501,-0.152201,401,353,0.18393405318373995,No substantial change
AB30,stat,2738501,-0.151891,357,355.5,0.0060745144096843355,No substantial change
AB30,stat,2739501,-0.151581,363,324.5,0.16175106999661207,No substantial change
AB30,stat,2740501,-0.151271,315.5,328,-0.05605580963553466,No substantial change
AB30,stat,2741501,-0.150961,306,326.5,-0.09355133885377898,No substantial change
AB30,stat,2742501,-0.150651,357,364,-0.028014376169596632,No substantial change
AB30,stat,2743501,-0.150341,361.5,351,0.04252461664655695,No substantial change
AB30,stat,2744501,-0.150031,309,301.5,0.03544883600428976,No substantial change
AB30,stat,2745501,-0.149721,315.5,313.5,0.009174562180510016,No substantial change
AB30,stat,2746501,-0.149411,340.5,319.5,0.09183886706507682,No substantial change
AB30,stat,2747501,-0.149101,300,284,0.07907157099119871,No substantial change
AB30,stat,2748501,-0.148791,318.5,273,0.22239242133644802,No substantial change
AB30,stat,2749501,-0.148481,302.5,289,0.06586564966127796,No substantial change
AB30,stat,2750501,-0.148171,307,307,0,No substantial change
AB30,stat,2751501,-0.147861,310,316.5,-0.029937284154103797,No substantial change
AB30,stat,2752501,-0.147551,321.5,331.5,-0.044190132784640436,No substantial change
AB30,stat,2753501,-0.147241,332.5,337,-0.01939425079330646,No substantial change
AB30,stat,2754501,-0.146931,377,374,0.011526253381027663,No substantial change
AB30,stat,2755501,-0.146621,315.5,287,0.13658926830686116,No substantial change
AB30,stat,2756501,-0.146311,360,332.5,0.11464256594112268,No substantial change
AB30,stat,2757501,-0.146001,375.5,351.5,0.09528821844173659,No substantial change
AB30,stat,2758501,-0.145691,356,296.5,0.26384513642039414,No substantial change
AB30,stat,2759501,-0.145381,399,330.5,0.2717384747146541,No substantial change
AB30,stat,2760501,-0.145071,382,320,0.25550073314838645,No substantial change
AB30,stat,2761501,-0.144761,383,353,0.11767620865377672,No substantial change
AB30,stat,2762501,-0.144451,343,306.5,0.16232150248203087,No substantial change
AB30,stat,2763501,-0.144141,383.5,343.5,0.15891647868483316,No substantial change
AB30,stat,2764501,-0.143831,340.5,262,0.37808798647462094,No substantial change
AB30,stat,2765501,-0.143521,292,285.5,0.03247762351717453,No substantial change
AB30,stat,2766501,-0.143211,417,366.5,0.18623418531085165,No substantial change
AB30,stat,2767501,-0.142901,356.5,308.5,0.20863158729447018,No substantial change
AB30,stat,2768501,-0.142591,353,299,0.23952269907307538,No substantial change
AB30,stat,2769501,-0.142281,340,282.5,0.2672838788351518,No substantial change
AB30,stat,2770501,-0.14197100000000001,334.5,293,0.19110554621921302,No substantial change
AB30,stat,2771501,-0.141662,347,309.5,0.16499625336399615,No substantial change
AB30,stat,2772501,-0.141352,370,320,0.20945336562894978,No substantial change
AB30,stat,2773501,-0.141042,352,269,0.3879692560806731,No substantial change
AB30,stat,2774501,-0.140732,321.5,280.5,0.19681796671915455,No substantial change
AB30,stat,2775501,-0.140422,369,359.5,0.037629045621098325,No substantial change
AB30,stat,2776501,-0.140112,285.5,291.5,-0.030005137837653687,No substantial change
AB30,stat,2777501,-0.139802,336.5,351,-0.06086452569424368,No substantial change
AB30,stat,2778501,-0.139492,335,307,0.12592243997495545,No substantial change
AB30,stat,2779501,-0.139182,300.5,303,-0.011952802761765548,No substantial change
AB30,stat,2780501,-0.138872,347.5,322.5,0.1077138173002532,No substantial change
AB30,stat,2781501,-0.138562,345.5,307,0.17044705501807922,No substantial change
AB30,stat,2782501,-0.138252,320.5,312,0.03877832775649255,No substantial change
AB30,stat,2783501,-0.137942,331,295,0.16611626255801418,No substantial change
AB30,stat,2784501,-0.137632,378.5,335,0.1761322046405968,No substantial change
AB30,stat,2785501,-0.137322,358.5,347,0.04703745612364387,No substantial change
AB30,stat,2786501,-0.137012,393,296,0.4089321366296566,No substantial change
AB30,stat,2787501,-0.136702,342.5,296.5,0.20807188330188534,No substantial change
AB30,stat,2788501,-0.136392,328,275,0.2542641962060616,No substantial change
AB30,stat,2789501,-0.136082,369.5,300.5,0.2982093734349655,No substantial change
AB30,stat,2790501,-0.135772,390,390.5,-0.0018484243923686692,No substantial change
AB30,stat,2791501,-0.135462,336,396,-0.2370391973008493,No substantial change
AB30,stat,2792501,-0.135152,340,328,0.05183893151961811,No substantial change
AB30,stat,2793501,-0.134842,329.5,285.5,0.2067877196452089,No substantial change
AB30,stat,2794501,-0.134532,342.5,258.5,0.40593970753295433,No substantial change
AB30,stat,2795501,-0.134222,314.5,269,0.22545384432266496,No substantial change
AB30,stat,2796501,-0.133912,322,264,0.28652275875616356,No substantial change
AB30,stat,2797501,-0.133602,330.5,254,0.37982177473552575,No substantial change
AB30,stat,2798501,-0.133292,471,309.5,0.6057876503985186,No substantial change
AB30,stat,2799501,-0.132982,388.5,273,0.5090136474878577,No substantial change
AB30,stat,2800501,-0.132672,323,238.5,0.43754489868841345,No substantial change
AB30,stat,2801501,-0.132362,367,356.5,0.04187798639932457,No substantial change
AB30,stat,2802501,-0.132052,361,349.5,0.046706381511734674,No substantial change
AB30,stat,2803501,-0.131742,321.5,349,-0.11840829888170484,No substantial change
AB30,stat,2804501,-0.131432,366.5,373,-0.025362432121425922,No substantial change
AB30,stat,2805501,-0.131122,378,355,0.09056720982902812,No substantial change
AB30,stat,2806501,-0.130812,264,272.5,-0.04571830030583519,No substantial change
AB30,stat,2807501,-0.130502,304,254,0.25924282667141973,No substantial change
AB30,stat,2808501,-0.130192,281,248.5,0.17732427865864003,No substantial change
AB30,stat,2809501,-0.129882,284.5,274,0.0542527593460551,No substantial change
AB30,stat,2810501,-0.129572,327,314.5,0.05623061861879331,No substantial change
AB30,stat,2811501,-0.129262,349.5,305,0.19648321292518775,No substantial change
AB30,stat,2812501,-0.128952,316.5,278,0.18712061670483393,No substantial change
AB30,stat,2813501,-0.128642,336,296.5,0.18042912823275678,No substantial change
AB30,stat,2814501,-0.128332,339,371.5,-0.13207693740225238,No substantial change
AB30,stat,2815501,-0.128022,345.5,336,0.04022447760949825,No substantial change
AB30,stat,2816501,-0.127712,309.5,267.5,0.21040051792575548,No substantial change
AB30,stat,2817501,-0.127402,363,308,0.23703919730084938,No substantial change
AB30,stat,2818501,-0.127092,294.5,322.5,-0.13103152648015576,No substantial change
AB30,stat,2819501,-0.126782,298,287,0.05426159378647364,No substantial change
AB30,stat,2820501,-0.126472,300,262.5,0.19264507794239583,No substantial change
AB30,stat,2821501,-0.126162,346,279,0.310506915807537,No substantial change
AB30,stat,2822501,-0.125852,373.5,312,0.25956221392698875,No substantial change
AB30,stat,2823501,-0.125542,373.5,325.5,0.19845069962360165,No substantial change
AB30,stat,2824501,-0.125232,362,358.5,0.014016578381300578,No substantial change
AB30,stat,2825501,-0.124923,314,250,0.32883646422954,No substantial change
AB30,stat,2826501,-0.124613,317,239.5,0.4044571844032271,No substantial change
AB30,stat,2827501,-0.124303,284,212,0.4218266649414828,No substantial change
AB30,stat,2828501,-0.123993,376.5,261,0.5286000581020437,No substantial change
AB30,stat,2829501,-0.123683,294.5,210.5,0.4844474007640646,No substantial change
AB30,stat,2830501,-0.123373,358,233,0.6196296326099762,No substantial change
AB30,stat,2831501,-0.123063,468.5,300,0.643086547163306,No substantial change
AB30,stat,2832501,-0.122753,418.5,222,0.9146679462002377,No substantial change
AB30,stat,2833501,-0.122443,341,212.5,0.6823088979991084,No substantial change
AB30,stat,2834501,-0.122133,366.5,229.5,0.6753190447200039,No substantial change
AB30,stat,2835501,-0.121823,331.5,209.5,0.6620586264132362,No substantial change
AB30,stat,2836501,-0.121513,321.5,191,0.7512460992921987,No substantial change
AB30,stat,2837501,-0.121203,332.5,236.5,0.4915141570491567,No substantial change
AB30,stat,2838501,-0.120893,370,271,0.4492324191624405,No substantial change
AB30,stat,2839501,-0.120583,338,257,0.3952548870883062,No substantial change
AB30,stat,2840501,-0.120273,343.5,278.5,0.30263277147806833,No substantial change
AB30,stat,2841501,-0.119963,310.5,247,0.33008222663580367,No substantial change
AB30,stat,2842501,-0.119653,283.5,259,0.13039663725567485,No substantial change
AB30,stat,2843501,-0.119343,324.5,264.5,0.2949507558851127,No substantial change
AB30,stat,2844501,-0.119033,347.5,236.5,0.5551727942714746,No substantial change
AB30,stat,2845501,-0.118723,336,227,0.5657689354878452,No substantial change
AB30,stat,2846501,-0.118413,392,274,0.5166777611546816,No substantial change
AB30,stat,2847501,-0.118103,424.5,290.5,0.5472263901485097,No substantial change
AB30,stat,2848501,-0.117793,400.5,270.5,0.5661736485818949,No substantial change
AB30,stat,2849501,-0.117483,351.5,220.5,0.6727460335150146,No substantial change
AB30,stat,2850501,-0.117173,394.5,219,0.8490944304122852,No substantial change
AB30,stat,2851501,-0.116863,382,286,0.41755749125735925,No substantial change
AB30,stat,2852501,-0.116553,347.5,251,0.4693256136600979,No substantial change
AB30,stat,2853501,-0.116243,329,206,0.675443246552023,No substantial change
AB30,stat,2854501,-0.115933,345,232.5,0.5693656456701377,No substantial change
AB30,stat,2855501,-0.115623,382,258.5,0.563408357720814,No substantial change
AB30,stat,2856501,-0.115313,358,235,0.6072988306992567,No substantial change
AB30,stat,2857501,-0.115003,386.5,306.5,0.334581340234066,No substantial change
AB30,stat,2858501,-0.114693,362,285.5,0.3424989517203626,No substantial change
AB30,stat,2859501,-0.114383,356,266.5,0.41774170820722184,No substantial change
AB30,stat,2860501,-0.114073,328,211.5,0.633038151498134,No substantial change
AB30,stat,2861501,-0.113763,362,381.5,-0.07569335975132517,No substantial change
AB30,stat,2862501,-0.113453,369,349,0.08039377985074397,No substantial change
AB30,stat,2863501,-0.113143,326.5,303.5,0.10538647529074874,No substantial change
AB30,stat,2864501,-0.112833,297,326,-0.13440903343031183,No substantial change
AB30,stat,2865501,-0.112523,358,371.5,-0.05340262327433989,No substantial change
AB30,stat,2866501,-0.112213,364.5,355.5,0.03606925470752168,No substantial change
AB30,stat,2867501,-0.111903,341.5,324.5,0.07366710029095182,No substantial change
AB30,stat,2868501,-0.111593,309,279.5,0.14475855506118435,No substantial change
AB30,stat,2869501,-0.11128300000000001,301.5,263.5,0.19435504026287026,No substantial change
AB30,stat,2870501,-0.110973,302.5,279.5,0.11408685931876689,No substantial change
AB30,stat,2871501,-0.110663,354,271,0.38545650872912596,No substantial change
AB30,stat,2872501,-0.110353,243,175,0.4736013917734521,No substantial change
AB30,stat,2873501,-0.110043,289,199.5,0.5346807462783331,No substantial change
AB30,stat,2874501,-0.109733,216.5,175.5,0.3028959944221641,No substantial change
AB30,stat,2875501,-0.109423,188,145,0.37467976166270284,No substantial change
AB30,stat,2876501,-0.109113,295,224.5,0.3939995095080566,No substantial change
AB30,stat,2877501,-0.108803,227,185,0.2951670267746027,No substantial change
AB30,stat,2878501,-0.108493,232,175,0.4067698832952432,No substantial change
AB30,stat,2879501,-0.108184,295.5,230.5,0.35839137974819457,No substantial change
AB30,stat,2880501,-0.107874,330.5,211,0.6474072728005066,No substantial change
AB30,stat,2881501,-0.107564,355.5,249.5,0.5108097442821548,No substantial change
AB30,stat,2882501,-0.107254,337,283.5,0.24939985623962968,No substantial change
AB30,stat,2883501,-0.106944,361,291.5,0.30850295368667463,No substantial change
AB30,stat,2884501,-0.106634,377.5,296,0.35087946858349156,No substantial change
AB30,stat,2885501,-0.106324,341,287,0.24872100234848468,No substantial change
AB30,stat,2886501,-0.106014,340,281.5,0.27239982405747226,No substantial change
AB30,stat,2887501,-0.105704,296.5,257,0.2062637453521254,No substantial change
AB30,stat,2888501,-0.105394,328,265,0.3077034551675221,No substantial change
AB30,stat,2889501,-0.105084,329.5,293.5,0.16691796189799968,No substantial change
AB30,stat,2890501,-0.104774,305,314.5,-0.0442507744290405,No substantial change
AB30,stat,2891501,-0.104464,268.5,291.5,-0.11857379521508389,No substantial change
AB30,stat,2892501,-0.104154,350,333.5,0.06966816064774368,No substantial change
AB30,stat,2893501,-0.103844,352,356.5,-0.018326647806590865,No substantial change
AB30,stat,2894501,-0.103534,318,288,0.1429579538420431,No substantial change
AB30,stat,2895501,-0.103224,298,308,-0.04761802023273973,No substantial change
AB30,stat,2896501,-0.102914,289,285.5,0.01757874713783598,No substantial change
AB30,stat,2897501,-0.102604,299.5,253.5,0.24057025578544522,No substantial change
AB30,stat,2898501,-0.102294,338.5,286.5,0.24062069481809192,No substantial change
AB30,stat,2899501,-0.101984,295.5,269.5,0.13287285742502686,No substantial change
AB30,stat,2900501,-0.101674,330,303,0.12314823077286498,No substantial change
AB30,stat,2901501,-0.101364,401,369,0.11998142039452428,No substantial change
AB30,stat,2902501,-0.101054,288,300.5,-0.06129617926887301,No substantial change
AB30,stat,2903501,-0.100744,258,336.5,-0.3832354391870629,No substantial change
AB30,stat,2904501,-0.100434,339.5,342,-0.01058475064116605,No substantial change
AB30,stat,2905501,-0.100124,423.5,423.5,0,No substantial change
AB30,stat,2906501,-0.099814,399.5,390,0.03472137917836597,No substantial change
AB30,stat,2907501,-0.099504,370.5,306,0.27594188961318195,No substantial change
AB30,stat,2908501,-0.099194,363.5,339,0.10067009078325057,No substantial change
AB30,stat,2909501,-0.098884,343.5,303,0.18099230534514907,No substantial change
AB30,stat,2910501,-0.098574,321.5,241,0.41578559109798563,No substantial change
AB30,stat,2911501,-0.098264,289.5,173,0.742791310352512,No substantial change
AB30,stat,2912501,-0.097954,308,187,0.7198920808072646,No substantial change
AB30,stat,2913501,-0.097644,334.5,195,0.7785320868918502,No substantial change
AB30,stat,2914501,-0.097334,282.5,176,0.6826754386652529,No substantial change
AB30,stat,2915501,-0.097024,321,156,1.0410272682600545,Enriched in Meropenem
AB30,stat,2916501,-0.096714,344.5,211,0.7072609839971062,No substantial change
AB30,stat,2917501,-0.096404,340.5,221.5,0.6203480994570528,No substantial change
AB30,stat,2918501,-0.096094,330.5,293,0.17374960708544382,No substantial change
AB30,stat,2919501,-0.095784,305.5,260,0.2326607567902751,No substantial change
AB30,stat,2920501,-0.095474,306.5,223,0.45884336377047685,No substantial change
AB30,stat,2921501,-0.095164,365.5,276,0.4052031391742683,No substantial change
AB30,stat,2922501,-0.094854,420,308.5,0.44511883851670486,No substantial change
AB30,stat,2923501,-0.094544,414,358,0.2096711802350689,No substantial change
AB30,stat,2924501,-0.094234,424.5,308.5,0.4604940644036207,No substantial change
AB30,stat,2925501,-0.093924,374.5,326.5,0.19788272691232037,No substantial change
AB30,stat,2926501,-0.093614,345,336.5,0.035989857055214194,No substantial change
AB30,stat,2927501,-0.093304,291,319.5,-0.13479677803871049,No substantial change
AB30,stat,2928501,-0.092994,347,323.5,0.10116995058575325,No substantial change
