strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,stat,222501,-0.894787,208,323,-0.6349506365528328,0.48850485499064406,0.6663866548313352,0.6666666666666666,Not significant
AB42,stat,223501,-0.894309,263,356,-0.43681444167409544,0.6464821284817064,0.775475277391272,1,Not significant
AB42,stat,224501,-0.893831,246,386.5,-0.6518100985856075,0.46023118105383837,0.6553220657679832,0.3333333333333333,Not significant
AB42,stat,225501,-0.893352,194.5,318.5,-0.7115232172701085,0.4760481553868324,0.6615334456755687,0.6666666666666666,Not significant
AB42,stat,226501,-0.892874,217,324,-0.5782987704401454,0.5492753486625099,0.704463751621236,1,Not significant
AB42,stat,227501,-0.892396,180.5,230,-0.3496350240572042,0.7462232185517859,0.8440332675371047,1,Not significant
AB42,stat,228501,-0.891918,224.5,271.5,-0.2742367530632146,0.7718919417186808,0.8643692041343569,1,Not significant
AB42,stat,229501,-0.89144,217.5,296.5,-0.447016703809913,0.6416128083456578,0.7730212855811754,1,Not significant
AB42,stat,230501,-0.890961,193,245.5,-0.3471221770466126,0.6882237942371452,0.8039735744546145,1,Not significant
AB42,stat,231501,-0.890483,198,212.5,-0.10196241094545448,0.9070754777409261,0.9503056827587918,1,Not significant
AB42,stat,232501,-0.890005,266.5,289.5,-0.11942781523006078,0.9038296380211435,0.9481094761950899,1,Not significant
AB42,stat,233501,-0.889527,303,345.5,-0.1893679169153076,0.8699528295201076,0.9265185014745233,1,Not significant
AB42,stat,234501,-0.889048,210,230,-0.13124453327825267,0.9048703327859221,0.9488525331445191,1,Not significant
AB42,stat,235501,-0.88857,207,192.5,0.10477232191706141,0.921486350774956,0.9590931501177343,1,Not significant
AB42,stat,236501,-0.888092,175.5,194.5,-0.14829912468163117,0.8674050008922127,0.9256635457282569,1,Not significant
AB42,stat,237501,-0.887614,186,230,-0.30633123983634386,0.7480637799805672,0.8450132549304104,1,Not significant
AB42,stat,238501,-0.887135,213,303.5,-0.5108430860298439,0.6360552377580699,0.7689508369514831,1,Not significant
AB42,stat,239501,-0.886657,247,354.5,-0.5212745856548384,0.5268573245587729,0.69029343178446545,0.6666666666666666,Not significant
AB42,stat,240501,-0.886179,185,251.5,-0.44303312928921507,0.658733559559586,0.7845238466616843,1,Not significant
AB42,stat,241501,-0.885701,153,299,-0.9666138315054533,0.304461980034391,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,242501,-0.885222,169.5,330.5,-0.9633649983713477,0.32364791195596415,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,243501,-0.884744,205.5,396,-0.9463620363979268,0.32237193237241885,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,244501,-0.884266,203.5,401.5,-0.9803711932510674,0.26509691199049973,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,245501,-0.883788,197.5,325.5,-0.7208048901011702,0.4561853645368092,0.6523908554019666,0.3333333333333333,Not significant
AB42,stat,246501,-0.883309,173,280,-0.6946547893082418,0.45130607543630963,0.649880131489784,0.3333333333333333,Not significant
AB42,stat,247501,-0.882831,175,287.5,-0.7162070339994087,0.47401827180739126,0.6610829537850208,0.6666666666666666,Not significant
AB42,stat,248501,-0.882353,181,271.5,-0.5849625007211563,0.5086468461592213,0.6786477747489243,1,Not significant
AB42,stat,249501,-0.881875,175.5,270.5,-0.6241575635222546,0.5270954114226892,0.6903794659262178,0.6666666666666666,Not significant
AB42,stat,250501,-0.881396,194.5,240,-0.3032642506223266,0.7245157618106233,0.8297428883986437,1,Not significant
AB42,stat,251501,-0.880918,191,233.5,-0.2898499116739133,0.741851699891466,0.8416659694780517,1,Not significant
AB42,stat,252501,-0.88044,184,247.5,-0.4277227589099591,0.6532251726866247,0.7800517719765122,1,Not significant
AB42,stat,253501,-0.879962,179,236.5,-0.4018805960751387,0.690965361156438,0.8053302534884532,1,Not significant
AB42,stat,254501,-0.879484,198,294,-0.5703157247567548,0.5226777471829964,0.6873281457634429,0.6666666666666666,Not significant
AB42,stat,255501,-0.879005,154,250,-0.6989977439671857,0.404536404907818,0.6298082006638391,0.3333333333333333,Not significant
AB42,stat,256501,-0.878527,192,294,-0.6147098441152083,0.49990890419062906,0.67214078320325,0.6666666666666666,Not significant
AB42,stat,257501,-0.878049,160.5,257.5,-0.6819991349482776,0.46861934121772575,0.6583690674511488,0.6666666666666666,Not significant
AB42,stat,258501,-0.877571,139,224.5,-0.6916305620176395,0.41175427705121515,0.6336813455058024,0.6666666666666666,Not significant
AB42,stat,259501,-0.877092,179,329,-0.878127996470985,0.37198811022766376,0.6171310992622123,0.3333333333333333,Not significant
AB42,stat,260501,-0.876614,196.5,286,-0.5414858345197829,0.5573284476156799,0.7091592832004757,1,Not significant
AB42,stat,261501,-0.876136,208,317.5,-0.610173063518436,0.5391960486249949,0.6978508633605643,1,Not significant
AB42,stat,262501,-0.875658,198,277,-0.4843855459695786,0.5966871437096961,0.7376997139789061,1,Not significant
AB42,stat,263501,-0.875179,174,247.5,-0.5083412191182437,0.5802700681561802,0.7247469070704863,1,Not significant
AB42,stat,264501,-0.874701,205.5,326,-0.6657335705493946,0.45638031617904806,0.6523908554019666,0.3333333333333333,Not significant
AB42,stat,265501,-0.874223,259.5,388.5,-0.5821800600498293,0.5105208095720184,0.680624996163709,0.6666666666666666,Not significant
AB42,stat,266501,-0.873745,223,404.5,-0.8590959925096728,0.37467480770074835,0.6186508130475741,0.3333333333333333,Not significant
AB42,stat,267501,-0.873266,138.5,280,-1.0155408508957782,0.2848936766183691,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,268501,-0.872788,208.5,378.5,-0.8602459165410682,0.3042481464281027,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,269501,-0.87231,172,317.5,-0.8843480269574303,0.3356983880251605,0.6121850216008876,0.3333333333333333,Not significant
AB42,stat,270501,-0.871832,244,371.5,-0.6064810629757099,0.4043957356612945,0.6298082006638391,0.3333333333333333,Not significant
AB42,stat,271501,-0.871353,192,371,-0.9503128758996471,0.2813130260739741,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,272501,-0.870875,173,312,-0.8507739912255237,0.27789220887467175,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,273501,-0.870397,202,469,-1.2152326297635818,0.16922894025125548,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,274501,-0.869919,204.5,386.5,-0.9183675709830984,0.17753838897531135,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,275501,-0.86944,178,372,-1.0634253801416336,0.1467982187873475,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,276501,-0.868962,210,414,-0.9792414398332026,0.2200303864746938,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,277501,-0.868484,222.5,377,-0.7607591874149042,0.24382120875319058,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,278501,-0.86800600000000006,215.5,347,-0.6872477934891628,0.27398760562927965,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,279501,-0.867527,213,370,-0.7966718402904739,0.2351057596975559,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,280501,-0.867049,230,348.5,-0.599524794924048,0.20407457990129182,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,281501,-0.866571,201,347.5,-0.7898174764319411,0.11666908382210577,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,282501,-0.866093,165.5,357,-1.109092857221882,0.06425074874045225,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,283501,-0.865615,232,393.5,-0.7622388303799144,0.08890010906228579,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,284501,-0.865136,191.5,348.5,-0.8638142639434662,0.07558276344514894,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,285501,-0.864658,227.5,370.5,-0.7036069972197752,0.057159901297992456,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,286501,-0.86418,213,382,-0.8427192078099104,0.0012858670356224215,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,287501,-0.863702,210.5,322,-0.6132404550482209,0.004300467092187649,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,288501,-0.863223,240,326.5,-0.44404858593791224,0.01752861510129244,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,289501,-0.862745,266.5,376.5,-0.49851433191275224,0.11307798307927894,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,290501,-0.862267,264,378,-0.5178483048626193,0.13156909184405383,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,291501,-0.861789,243,409,-0.7511445293359679,0.06876239959157333,0.6116357597452545,0.22067136191984676,Not significant
AB42,stat,292501,-0.86131,235.5,363,-0.6242424883829676,0.21465902043377885,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,293501,-0.860832,214,369.5,-0.7879635677450041,0.11060907068822264,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,294501,-0.860354,289,403,-0.47971034602728857,0.1640068746079047,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,295501,-0.859876,287,432,-0.5899805754877807,0.13476324068118198,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,296501,-0.859397,347.5,552.5,-0.6689614866679242,0.16549465456770338,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,297501,-0.858919,405.5,544,-0.42390473703306647,0.3990466013815276,0.627792858291149,0.6666666666666666,Not significant
AB42,stat,298501,-0.858441,285,419,-0.5559883246472476,0.2601227201463,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,299501,-0.857963,285,461,-0.6938048313772339,0.023215464832878896,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,300501,-0.857484,280,360.5,-0.36457243229585606,0.2449426476652433,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,301501,-0.857006,255,366.5,-0.5233159512749539,0.057290636802786996,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,302501,-0.856528,254,416,-0.7117550313689261,0.01252335608746336,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,303501,-0.85605,241.5,344.5,-0.5124807938685182,0.06570766667939851,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,304501,-0.855571,232.5,401.5,-0.7881692715219208,0.0033076849256878198,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,305501,-0.855093,241,394.5,-0.710992153783497,0.12212478592675614,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,306501,-0.854615,188,316,-0.7491918964994657,0.220713800764263,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,307501,-0.854137,189.5,335,-0.821963247174043,0.21937575575772805,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,308501,-0.853659,184,322.5,-0.8095933942536037,0.2032434185645871,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,309501,-0.85318,209.5,399,-0.9294385025229942,0.14784833846898146,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,310501,-0.852702,162,340,-1.0695409332530772,0.11599185734646131,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,311501,-0.852224,243.5,464,-0.93020303304523,0.17282191809338604,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,312501,-0.851746,236,408.5,-0.7915492187838422,0.13104320216592155,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,313501,-0.851267,201.5,342,-0.7632164863579305,0.2140476915670959,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,314501,-0.850789,180.5,366,-1.0198448113968714,0.2005622179319122,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,315501,-0.850311,208,449.5,-1.1117375873733553,0.13295406749757283,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,316501,-0.849833,214,416,-0.9589727317399453,0.17393131566376213,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,317501,-0.849354,161.5,375.5,-1.2172787428203469,0.10657108180569518,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,318501,-0.848876,177,305.5,-0.7874230197357323,0.2311550670498053,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,319501,-0.848398,193.5,363.5,-0.9096217977751839,0.14725504986574078,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,320501,-0.84792,196,362.5,-0.8871273407870888,0.11884498438459776,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,321501,-0.847441,198,349,-0.8177266061300427,0.1463125089502766,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,322501,-0.846963,229,400,-0.8046524016777807,0.22205441147818655,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,323501,-0.846485,197.5,422,-1.0953903456427199,0.18717354946485906,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,324501,-0.846007,201,358,-0.8327640860853278,0.18295852190169035,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,325501,-0.845528,203.5,386,-0.9235720530018334,0.06827628132302903,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,326501,-0.84505,185.5,405,-1.1265027211511838,0.1077107860036137,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,327501,-0.844572,163.5,355,-1.1185283888939619,0.06382142355411603,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,328501,-0.844094,227.5,397.5,-0.8050883150856591,0.21079968107724315,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,329501,-0.843615,251,438,-0.8032435056504015,0.24368827728773035,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,330501,-0.843137,235,410.5,-0.804721465212805,0.24240346362744444,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,331501,-0.842659,199.5,323.5,-0.6973769657701617,0.2835720673832495,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,332501,-0.842181,178,256,-0.5242665690336022,0.41111963095637494,0.6336813455058024,0.6666666666666666,Not significant
AB42,stat,333501,-0.841703,169.5,244,-0.5255958744265423,0.5246173102714009,0.6884849919130414,1,Not significant
AB42,stat,334501,-0.841224,165,216,-0.3885652879176529,0.59023742192296,0.7328094999626455,1,Not significant
AB42,stat,335501,-0.840746,187,286.5,-0.6154968688692682,0.4111906735455075,0.6336813455058024,0.3333333333333333,Not significant
AB42,stat,336501,-0.840268,154.5,252,-0.7058168955955418,0.4142982132852625,0.6336813455058024,0.3333333333333333,Not significant
AB42,stat,337501,-0.83979,150.5,181,-0.26622621032350324,0.7775697165112743,0.8677227271212772,1,Not significant
AB42,stat,338501,-0.839311,175,227,-0.3753373754585862,0.6327261787627225,0.7660827395724042,1,Not significant
AB42,stat,339501,-0.838833,245,249,-0.023363993065510343,0.9823926470336652,0.9918053854570842,1,Not significant
AB42,stat,340501,-0.838355,214,231.5,-0.11340139685908944,0.9099506048997343,0.9517874143204117,1,Not significant
AB42,stat,341501,-0.837877,163,209.5,-0.3620782794682739,0.7289202349620265,0.8326951842476332,1,Not significant
AB42,stat,342501,-0.837398,161.5,167.5,-0.052626930651209936,0.9611448667114464,0.98087369542729,1,Not significant
AB42,stat,343501,-0.83692,152,142.5,0.09310940439148145,0.9335142124467388,0.9648417571995505,1,Not significant
AB42,stat,344501,-0.836442,189.5,141.5,0.42139579533920934,0.7144107818844855,0.8238769500764631,1,Not significant
AB42,stat,345501,-0.835964,174.5,153,0.18969538351700038,0.8491239212555283,0.9151795910382599,1,Not significant
AB42,stat,346501,-0.835485,225,214,0.07231420481589004,0.9443915125902322,0.969575286259305,1,Not significant
AB42,stat,347501,-0.835007,235,224,0.06916202450739553,0.9536333151311129,0.9758108340876505,1,Not significant
AB42,stat,348501,-0.834529,248.5,231.5,0.10223365830204977,0.9388107983680289,0.9668205855621369,1,Not significant
AB42,stat,349501,-0.834051,269.5,253,0.09114788805819543,0.9327635400314729,0.9648114735949411,1,Not significant
AB42,stat,350501,-0.833572,207.5,206,0.010466999051068878,0.9917117395560384,0.9959402571312712,1,Not significant
AB42,stat,351501,-0.833094,187.5,190.5,-0.02290040211007877,0.9820197169661845,0.9918042165581262,1,Not significant
AB42,stat,352501,-0.832616,151,148.5,0.024085618524313155,0.9775375045711736,0.9883990323997421,1,Not significant
AB42,stat,353501,-0.832138,165,171,-0.05153030064008207,0.9603292983392233,0.9804075753570245,1,Not significant
AB42,stat,354501,-0.831659,170.5,189,-0.14861449519690023,0.8897888831249935,0.9394334981809358,1,Not significant
AB42,stat,355501,-0.831181,158,202,-0.35443073457469176,0.7247640297308414,0.8297428883986437,1,Not significant
AB42,stat,356501,-0.830703,156.5,217.5,-0.47485274380347225,0.6043828858336879,0.7440995817622597,1,Not significant
AB42,stat,357501,-0.830225,156,225.5,-0.5315814043931326,0.5131713397737641,0.6815461144284463,0.6666666666666666,Not significant
